,index,aqi,aqiInfo,aqiLevel,bWendu,fengli,fengxiang,tianqi,yWendu,ymd,month
0,0,54.0,良,2.0,23℃,微风,无持续风向,多云,17℃,2017-01-01,201701
1,1,63.0,良,2.0,25℃,微风,无持续风向,多云,18℃,2017-01-02,201701
2,2,73.0,良,2.0,25℃,微风,无持续风向,多云,18℃,2017-01-03,201701
3,3,48.0,优,1.0,24℃,微风,无持续风向,多云,18℃,2017-01-04,201701
4,4,68.0,良,2.0,26℃,微风,无持续风向,多云,19℃,2017-01-05,201701
5,5,69.0,良,2.0,25℃,微风,无持续风向,多云,19℃,2017-01-06,201701
6,6,51.0,良,2.0,24℃,微风,无持续风向,阴,18℃,2017-01-07,201701
7,7,71.0,良,2.0,24℃,微风,无持续风向,多云,18℃,2017-01-08,201701
8,8,57.0,良,2.0,23℃,微风,无持续风向,多云~阴,16℃,2017-01-09,201701
9,9,59.0,良,2.0,21℃,微风,无持续风向,晴~多云,16℃,2017-01-10,201701
10,10,81.0,良,2.0,21℃,微风,无持续风向,多云~阴,17℃,2017-01-11,201701
11,11,90.0,良,2.0,20℃,微风,无持续风向,小雨,14℃,2017-01-12,201701
12,12,26.0,优,1.0,19℃,微风,无持续风向,小雨,14℃,2017-01-13,201701
13,13,28.0,优,1.0,16℃,微风,无持续风向,小雨,13℃,2017-01-14,201701
14,14,37.0,优,1.0,16℃,微风,无持续风向,小雨~阴,12℃,2017-01-15,201701
15,15,39.0,优,1.0,17℃,微风,无持续风向,阴~多云,13℃,2017-01-16,201701
16,16,43.0,优,1.0,18℃,微风,无持续风向,小雨,14℃,2017-01-17,201701
17,17,59.0,良,2.0,21℃,微风,无持续风向,阴~多云,16℃,2017-01-18,201701
18,18,62.0,良,2.0,21℃,微风,无持续风向,小雨~阴,14℃,2017-01-19,201701
19,19,37.0,优,1.0,21℃,微风,无持续风向,多云~晴,12℃,2017-01-20,201701
20,20,62.0,良,2.0,19℃,微风,无持续风向,多云,10℃,2017-01-21,201701
21,21,67.0,良,2.0,19℃,微风,无持续风向,多云,11℃,2017-01-22,201701
22,22,64.0,良,2.0,20℃,微风,无持续风向,多云,12℃,2017-01-23,201701
23,23,59.0,良,2.0,20℃,微风,无持续风向,小雨,13℃,2017-01-24,201701
24,24,51.0,良,2.0,22℃,微风,无持续风向,多云,13℃,2017-01-25,201701
25,25,57.0,良,2.0,22℃,微风,无持续风向,晴,16℃,2017-01-26,201701
26,26,47.0,优,1.0,22℃,微风,无持续风向,多云,15℃,2017-01-27,201701
27,27,62.0,良,2.0,23℃,微风,无持续风向,多云~小雨,15℃,2017-01-28,201701
28,28,51.0,良,2.0,22℃,微风,无持续风向,小雨,17℃,2017-01-29,201701
29,29,40.0,优,1.0,22℃,微风,无持续风向,小雨,13℃,2017-01-30,201701
30,30,45.0,优,1.0,21℃,微风,无持续风向,多云,15℃,2017-01-31,201701
31,0,36.0,优,1.0,23℃,微风,无持续风向,多云,15℃,2017-02-01,201702
32,1,42.0,优,1.0,21℃,微风,无持续风向,多云,15℃,2017-02-02,201702
33,2,42.0,优,1.0,21℃,3-4级,东风,阴,15℃,2017-02-03,201702
34,3,41.0,优,1.0,21℃,微风,无持续风向,小雨,17℃,2017-02-04,201702
35,4,50.0,优,1.0,23℃,微风,无持续风向,多云,16℃,2017-02-05,201702
36,5,46.0,优,1.0,22℃,微风,无持续风向,多云,17℃,2017-02-06,201702
37,6,63.0,良,2.0,22℃,3-4级,东风,小雨,17℃,2017-02-07,201702
38,7,44.0,优,1.0,21℃,微风,无持续风向,阴,13℃,2017-02-08,201702
39,8,37.0,优,1.0,15℃,4-5级,北风,多云,8℃,2017-02-09,201702
40,9,80.0,良,2.0,16℃,微风,无持续风向,多云,9℃,2017-02-10,201702
41,10,77.0,良,2.0,17℃,微风,无持续风向,晴,9℃,2017-02-11,201702
42,11,79.0,良,2.0,19℃,微风,无持续风向,晴,11℃,2017-02-12,201702
43,12,62.0,良,2.0,20℃,微风,无持续风向,多云,13℃,2017-02-13,201702
44,13,45.0,优,1.0,22℃,微风,无持续风向,晴,14℃,2017-02-14,201702
45,14,45.0,优,1.0,22℃,微风,无持续风向,多云,14℃,2017-02-15,201702
46,15,47.0,优,1.0,24℃,微风,无持续风向,多云,16℃,2017-02-16,201702
47,16,54.0,良,2.0,25℃,微风,无持续风向,多云,16℃,2017-02-17,201702
48,17,55.0,良,2.0,27℃,微风,无持续风向,多云~阴,16℃,2017-02-18,201702
49,18,57.0,良,2.0,23℃,3-4级,东风,小雨,17℃,2017-02-19,201702
50,19,53.0,良,2.0,23℃,微风,无持续风向,多云,18℃,2017-02-20,201702
51,20,36.0,优,1.0,24℃,5-6级,东风,小雨~小到中雨,18℃,2017-02-21,201702
52,21,30.0,优,1.0,24℃,微风,无持续风向,小雨,17℃,2017-02-22,201702
53,22,41.0,优,1.0,18℃,微风,无持续风向,阴,12℃,2017-02-23,201702
54,23,34.0,优,1.0,15℃,微风,无持续风向,小雨,11℃,2017-02-24,201702
55,24,27.0,优,1.0,13℃,微风,无持续风向,阴,10℃,2017-02-25,201702
56,25,29.0,优,1.0,16℃,微风,无持续风向,小雨,13℃,2017-02-26,201702
57,26,45.0,优,1.0,19℃,微风,无持续风向,多云,14℃,2017-02-27,201702
58,27,60.0,良,2.0,20℃,微风,无持续风向,多云,16℃,2017-02-28,201702
59,0,81.0,良,2.0,21℃,微风,无持续风向,多云,13℃,2017-03-01,201703
60,1,60.0,良,2.0,22℃,微风,无持续风向,多云,12℃,2017-03-02,201703
61,2,67.0,良,2.0,22℃,微风,无持续风向,多云,15℃,2017-03-03,201703
62,3,58.0,良,2.0,22℃,微风,无持续风向,多云,18℃,2017-03-04,201703
63,4,57.0,良,2.0,25℃,微风,无持续风向,小雨,17℃,2017-03-05,201703
64,5,47.0,优,1.0,24℃,微风,无持续风向,多云,17℃,2017-03-06,201703
65,6,52.0,良,2.0,21℃,微风,无持续风向,阴,16℃,2017-03-07,201703
66,7,37.0,优,1.0,19℃,微风,无持续风向,小雨,17℃,2017-03-08,201703
67,8,60.0,良,2.0,21℃,3-4级,东风,阴~小雨,17℃,2017-03-09,201703
68,9,67.0,良,2.0,22℃,4-5级,南风,雾,19℃,2017-03-10,201703
69,10,39.0,优,1.0,21℃,微风,无持续风向,小雨,19℃,2017-03-11,201703
70,11,36.0,优,1.0,23℃,微风,无持续风向,多云,18℃,2017-03-12,201703
71,12,48.0,优,1.0,25℃,微风,无持续风向,小雨,16℃,2017-03-13,201703
72,13,42.0,优,1.0,21℃,微风,无持续风向,小雨,15℃,2017-03-14,201703
73,14,40.0,优,1.0,20℃,3-4级,东风,阴,17℃,2017-03-15,201703
74,15,51.0,良,2.0,19℃,微风,无持续风向,小雨,15℃,2017-03-16,201703
75,16,49.0,优,1.0,22℃,3-4级,东风,小雨,19℃,2017-03-17,201703
76,17,43.0,优,1.0,21℃,微风,无持续风向,小雨,18℃,2017-03-18,201703
77,18,43.0,优,1.0,23℃,3-4级,东风,小雨,20℃,2017-03-19,201703
78,19,38.0,优,1.0,24℃,微风,无持续风向,阴,21℃,2017-03-20,201703
79,20,52.0,良,2.0,25℃,微风,无持续风向,小雨,18℃,2017-03-21,201703
80,21,44.0,优,1.0,24℃,3-4级,东风,中雨~小雨,21℃,2017-03-22,201703
81,22,52.0,良,2.0,25℃,微风,无持续风向,小雨,20℃,2017-03-23,201703
82,23,38.0,优,1.0,26℃,微风,无持续风向,阵雨~小雨,20℃,2017-03-24,201703
83,24,36.0,优,1.0,20℃,3-4级,北风,阴,15℃,2017-03-25,201703
84,25,35.0,优,1.0,17℃,微风,无持续风向,小雨,13℃,2017-03-26,201703
85,26,52.0,良,2.0,24℃,4-5级,东风,多云~阴,17℃,2017-03-27,201703
86,27,62.0,良,2.0,24℃,3-4级,东风,多云,18℃,2017-03-28,201703
87,28,64.0,良,2.0,25℃,3-4级,东风,多云~阵雨,19℃,2017-03-29,201703
88,29,60.0,良,2.0,25℃,微风,无持续风向,小雨,21℃,2017-03-30,201703
89,30,42.0,优,1.0,25℃,微风,无持续风向,中雨~小到中雨,16℃,2017-03-31,201703
90,0,36.0,优,1.0,22℃,微风,无持续风向,晴,15℃,2017-04-01,201704
91,1,53.0,良,2.0,24℃,微风,无持续风向,多云,16℃,2017-04-02,201704
92,2,55.0,良,2.0,24℃,微风,无持续风向,多云,17℃,2017-04-03,201704
93,3,54.0,良,2.0,25℃,微风,无持续风向,多云,20℃,2017-04-04,201704
94,4,49.0,优,1.0,27℃,微风,无持续风向,多云,20℃,2017-04-05,201704
95,5,49.0,优,1.0,26℃,微风,无持续风向,多云,21℃,2017-04-06,201704
96,6,43.0,优,1.0,26℃,微风,无持续风向,多云~阴,22℃,2017-04-07,201704
97,7,39.0,优,1.0,28℃,微风,无持续风向,多云~阴,22℃,2017-04-08,201704
98,8,30.0,优,1.0,29℃,3-4级,南风,阵雨,23℃,2017-04-09,201704
99,9,29.0,优,1.0,28℃,5-6级,南风,小雨,23℃,2017-04-10,201704
100,10,35.0,优,1.0,27℃,微风,无持续风向,小到中雨~小雨,18℃,2017-04-11,201704
101,11,30.0,优,1.0,24℃,微风,无持续风向,中雨~小到中雨,18℃,2017-04-12,201704
102,12,39.0,优,1.0,23℃,微风,无持续风向,阴,17℃,2017-04-13,201704
103,13,52.0,良,2.0,25℃,微风,无持续风向,多云,20℃,2017-04-14,201704
104,14,41.0,优,1.0,27℃,微风,无持续风向,多云~阴,22℃,2017-04-15,201704
105,15,41.0,优,1.0,29℃,微风,无持续风向,阴,23℃,2017-04-16,201704
106,16,42.0,优,1.0,30℃,微风,无持续风向,多云,24℃,2017-04-17,201704
107,17,58.0,良,2.0,31℃,微风,无持续风向,阴,24℃,2017-04-18,201704
108,18,43.0,优,1.0,29℃,微风,无持续风向,小雨,23℃,2017-04-19,201704
109,19,27.0,优,1.0,29℃,微风,无持续风向,小雨~阵雨,24℃,2017-04-20,201704
110,20,34.0,优,1.0,26℃,微风,无持续风向,中雨~中到大雨,19℃,2017-04-21,201704
111,21,38.0,优,1.0,24℃,微风,无持续风向,多云~阴,18℃,2017-04-22,201704
112,22,53.0,良,2.0,26℃,微风,无持续风向,小雨,20℃,2017-04-23,201704
113,23,61.0,良,2.0,26℃,3-4级,东风,小到中雨,22℃,2017-04-24,201704
114,24,56.0,良,2.0,28℃,微风,无持续风向,大到暴雨~大雨,23℃,2017-04-25,201704
115,25,55.0,良,2.0,26℃,微风,无持续风向,小到中雨~小雨,21℃,2017-04-26,201704
116,26,42.0,优,1.0,24℃,微风,无持续风向,阴~多云,19℃,2017-04-27,201704
117,27,42.0,优,1.0,25℃,微风,无持续风向,多云,19℃,2017-04-28,201704
118,28,62.0,良,2.0,27℃,微风,无持续风向,多云,20℃,2017-04-29,201704
119,29,59.0,良,2.0,28℃,微风,无持续风向,多云,22℃,2017-04-30,201704
120,0,50.0,优,1.0,29℃,微风,无持续风向,多云,24℃,2017-05-01,201705
121,1,41.0,优,1.0,29℃,微风,无持续风向,多云~阴,24℃,2017-05-02,201705
122,2,32.0,优,1.0,30℃,微风,无持续风向,多云,24℃,2017-05-03,201705
123,3,31.0,优,1.0,29℃,微风,无持续风向,中到大雨~小到中雨,23℃,2017-05-04,201705
124,4,72.0,良,2.0,28℃,微风,无持续风向,小雨~阵雨,23℃,2017-05-05,201705
125,5,81.0,良,2.0,29℃,微风,无持续风向,阵雨~阴,23℃,2017-05-06,201705
126,6,41.0,优,1.0,28℃,微风,无持续风向,多云~小雨,23℃,2017-05-07,201705
127,7,42.0,优,1.0,29℃,微风,无持续风向,小雨,23℃,2017-05-08,201705
128,8,52.0,良,2.0,30℃,微风,无持续风向,小雨,25℃,2017-05-09,201705
129,9,93.0,良,2.0,31℃,微风,无持续风向,小雨,25℃,2017-05-10,201705
130,10,49.0,优,1.0,32℃,微风,无持续风向,多云,25℃,2017-05-11,201705
131,11,43.0,优,1.0,32℃,微风,无持续风向,小雨,25℃,2017-05-12,201705
132,12,49.0,优,1.0,29℃,微风,无持续风向,中到大雨~小到中雨,24℃,2017-05-13,201705
133,13,46.0,优,1.0,30℃,微风,无持续风向,小雨,24℃,2017-05-14,201705
134,14,28.0,优,1.0,28℃,微风,无持续风向,大到暴雨,23℃,2017-05-15,201705
135,15,26.0,优,1.0,28℃,微风,无持续风向,小雨~多云,23℃,2017-05-16,201705
136,16,51.0,良,2.0,28℃,微风,无持续风向,多云,24℃,2017-05-17,201705
137,17,44.0,优,1.0,29℃,微风,无持续风向,小雨,23℃,2017-05-18,201705
138,18,43.0,优,1.0,29℃,微风,无持续风向,雷阵雨~小到中雨,23℃,2017-05-19,201705
139,19,36.0,优,1.0,26℃,微风,无持续风向,阵雨,23℃,2017-05-20,201705
140,20,31.0,优,1.0,28℃,4-5级,东风,中到大雨,25℃,2017-05-21,201705
141,21,29.0,优,1.0,27℃,微风,无持续风向,中雨~小到中雨,23℃,2017-05-22,201705
142,22,30.0,优,1.0,30℃,微风,无持续风向,小雨~小到中雨,24℃,2017-05-23,201705
143,23,33.0,优,1.0,28℃,微风,无持续风向,中到大雨~小到中雨,25℃,2017-05-24,201705
144,24,38.0,优,1.0,29℃,微风,无持续风向,多云,23℃,2017-05-25,201705
145,25,54.0,良,2.0,29℃,微风,无持续风向,多云,23℃,2017-05-26,201705
146,26,54.0,良,2.0,29℃,微风,无持续风向,多云,23℃,2017-05-27,201705
147,27,66.0,良,2.0,31℃,微风,无持续风向,多云,23℃,2017-05-28,201705
148,28,50.0,优,1.0,31℃,微风,无持续风向,多云,24℃,2017-05-29,201705
149,29,37.0,优,1.0,30℃,微风,无持续风向,阵雨~多云,25℃,2017-05-30,201705
150,30,33.0,优,1.0,31℃,微风,无持续风向,小雨,24℃,2017-05-31,201705
151,0,26.0,优,1.0,31℃,4-5级,西南风,小雨,25℃,2017-06-01,201706
152,1,35.0,优,1.0,30℃,微风,无持续风向,中雨,24℃,2017-06-02,201706
153,2,37.0,优,1.0,33℃,微风,无持续风向,小到中雨,26℃,2017-06-03,201706
154,3,33.0,优,1.0,32℃,微风,无持续风向,阵雨,26℃,2017-06-04,201706
155,4,32.0,优,1.0,33℃,微风,无持续风向,小雨,26℃,2017-06-05,201706
156,5,26.0,优,1.0,32℃,微风,无持续风向,小雨,27℃,2017-06-06,201706
157,6,20.0,优,1.0,33℃,微风,无持续风向,雷阵雨~多云,28℃,2017-06-07,201706
158,7,19.0,优,1.0,33℃,微风,无持续风向,小到中雨~多云,28℃,2017-06-08,201706
159,8,19.0,优,1.0,34℃,微风,无持续风向,多云,26℃,2017-06-09,201706
160,9,20.0,优,1.0,34℃,微风,无持续风向,小雨,28℃,2017-06-10,201706
161,10,25.0,优,1.0,33℃,微风,无持续风向,多云,27℃,2017-06-11,201706
162,11,20.0,优,1.0,33℃,4-5级,旋转不定,雷阵雨~大暴雨,27℃,2017-06-12,201706
163,12,20.0,优,1.0,30℃,4-5级,西南风,中到大雨,27℃,2017-06-13,201706
164,13,34.0,优,1.0,31℃,微风,无持续风向,小到中雨,27℃,2017-06-14,201706
165,14,41.0,优,1.0,30℃,3-4级,西南风,小到中雨,25℃,2017-06-15,201706
166,15,29.0,优,1.0,31℃,微风,无持续风向,中雨,24℃,2017-06-16,201706
167,16,23.0,优,1.0,29℃,微风,无持续风向,大到暴雨~中雨,25℃,2017-06-17,201706
168,17,21.0,优,1.0,30℃,微风,无持续风向,中到大雨~中雨,24℃,2017-06-18,201706
169,18,22.0,优,1.0,28℃,3-4级,西南风,大到暴雨~大雨,25℃,2017-06-19,201706
170,19,24.0,优,1.0,29℃,微风,无持续风向,中到大雨,25℃,2017-06-20,201706
171,20,28.0,优,1.0,29℃,3-4级,南风,大雨,26℃,2017-06-21,201706
172,21,30.0,优,1.0,31℃,微风,无持续风向,雷阵雨~多云,26℃,2017-06-22,201706
173,22,19.0,优,1.0,33℃,微风,无持续风向,小雨,26℃,2017-06-23,201706
174,23,18.0,优,1.0,32℃,微风,无持续风向,雷阵雨~阵雨,27℃,2017-06-24,201706
175,24,19.0,优,1.0,33℃,微风,无持续风向,中雨~雷阵雨,27℃,2017-06-25,201706
176,25,22.0,优,1.0,32℃,3-4级,南风,小雨,27℃,2017-06-26,201706
177,26,22.0,优,1.0,33℃,微风,无持续风向,阵雨~多云,27℃,2017-06-27,201706
178,27,20.0,优,1.0,33℃,微风,无持续风向,多云,27℃,2017-06-28,201706
179,28,20.0,优,1.0,32℃,微风,无持续风向,雷阵雨~多云,26℃,2017-06-29,201706
180,29,20.0,优,1.0,32℃,微风,无持续风向,多云~雷阵雨,27℃,2017-06-30,201706
181,0,17.0,优,1.0,31℃,微风,无持续风向,多云,26℃,2017-07-01,201707
182,1,22.0,优,1.0,31℃,微风,无持续风向,小到中雨~雷阵雨,26℃,2017-07-02,201707
183,2,21.0,优,1.0,31℃,微风,无持续风向,中雨,26℃,2017-07-03,201707
184,3,19.0,优,1.0,31℃,微风,无持续风向,中到大雨~小雨,27℃,2017-07-04,201707
185,4,20.0,优,1.0,31℃,微风,无持续风向,阵雨,27℃,2017-07-05,201707
186,5,17.0,优,1.0,31℃,微风,无持续风向,中到大雨~阵雨,25℃,2017-07-06,201707
187,6,18.0,优,1.0,30℃,微风,无持续风向,中到大雨~大到暴雨,26℃,2017-07-07,201707
188,7,20.0,优,1.0,30℃,微风,无持续风向,中雨~小雨,25℃,2017-07-08,201707
189,8,22.0,优,1.0,31℃,1-2级,南风,多云~阵雨,27℃,2017-07-09,201707
190,9,21.0,优,1.0,31℃,1-2级,南风,小雨,26℃,2017-07-10,201707
191,10,20.0,优,1.0,32℃,微风,无持续风向,雷阵雨,25℃,2017-07-11,201707
192,11,21.0,优,1.0,32℃,微风,无持续风向,雷阵雨,25℃,2017-07-12,201707
193,12,21.0,优,1.0,33℃,微风,无持续风向,雷阵雨,26℃,2017-07-13,201707
194,13,17.0,优,1.0,33℃,微风,无持续风向,雷阵雨~多云,27℃,2017-07-14,201707
195,14,16.0,优,1.0,32℃,微风,无持续风向,阵雨~暴雨,25℃,2017-07-15,201707
196,15,16.0,优,1.0,30℃,3-4级,东风,中到大雨,26℃,2017-07-16,201707
197,16,16.0,优,1.0,29℃,5-6级,东南风,大雨,25℃,2017-07-17,201707
198,17,15.0,优,1.0,29℃,微风,无持续风向,暴雨~大雨,25℃,2017-07-18,201707
199,18,19.0,优,1.0,31℃,微风,无持续风向,阵雨~多云,27℃,2017-07-19,201707
200,19,21.0,优,1.0,32℃,微风,无持续风向,中雨,25℃,2017-07-20,201707
201,20,20.0,优,1.0,33℃,微风,无持续风向,中雨~雷阵雨,26℃,2017-07-21,201707
202,21,20.0,优,1.0,30℃,微风,无持续风向,小到中雨~雷阵雨,25℃,2017-07-22,201707
203,22,25.0,优,1.0,29℃,5-6级,北风,大到暴雨~中雨,26℃,2017-07-23,201707
204,23,19.0,优,1.0,31℃,微风,无持续风向,雷阵雨,25℃,2017-07-24,201707
205,24,20.0,优,1.0,32℃,微风,无持续风向,雷阵雨,26℃,2017-07-25,201707
206,25,30.0,优,1.0,32℃,微风,无持续风向,多云,26℃,2017-07-26,201707
207,26,29.0,优,1.0,33℃,微风,无持续风向,雷阵雨~晴,27℃,2017-07-27,201707
208,27,35.0,优,1.0,32℃,微风,无持续风向,雷阵雨~多云,27℃,2017-07-28,201707
209,28,64.0,良,2.0,34℃,微风,无持续风向,多云~雷阵雨,27℃,2017-07-29,201707
210,29,94.0,良,2.0,35℃,微风,无持续风向,雷阵雨,28℃,2017-07-30,201707
211,30,69.0,良,2.0,30℃,微风,无持续风向,雷阵雨,25℃,2017-07-31,201707
212,0,37.0,优,1.0,31℃,微风,无持续风向,雷阵雨,26℃,2017-08-01,201708
213,1,30.0,优,1.0,31℃,微风,无持续风向,中到大雨~雷阵雨,27℃,2017-08-02,201708
214,2,25.0,优,1.0,31℃,微风,无持续风向,雷阵雨,28℃,2017-08-03,201708
215,3,25.0,优,1.0,31℃,微风,无持续风向,大暴雨~中雨,26℃,2017-08-04,201708
216,4,31.0,优,1.0,32℃,微风,无持续风向,雷阵雨,27℃,2017-08-05,201708
217,5,35.0,优,1.0,34℃,微风,无持续风向,雷阵雨~多云,27℃,2017-08-06,201708
218,6,28.0,优,1.0,34℃,微风,无持续风向,雷阵雨~阵雨,27℃,2017-08-07,201708
219,7,22.0,优,1.0,34℃,微风,无持续风向,雷阵雨,27℃,2017-08-08,201708
220,8,24.0,优,1.0,32℃,微风,无持续风向,雷阵雨,27℃,2017-08-09,201708
221,9,28.0,优,1.0,33℃,微风,无持续风向,小到中雨~雷阵雨,26℃,2017-08-10,201708
222,10,31.0,优,1.0,31℃,微风,无持续风向,雷阵雨~多云,28℃,2017-08-11,201708
223,11,28.0,优,1.0,33℃,微风,无持续风向,多云,27℃,2017-08-12,201708
224,12,24.0,优,1.0,32℃,微风,无持续风向,多云,27℃,2017-08-13,201708
225,13,24.0,优,1.0,33℃,3-4级,西南风,多云,28℃,2017-08-14,201708
226,14,20.0,优,1.0,34℃,微风,无持续风向,雷阵雨,27℃,2017-08-15,201708
227,15,23.0,优,1.0,32℃,微风,无持续风向,雷阵雨~多云,26℃,2017-08-16,201708
228,16,26.0,优,1.0,33℃,微风,无持续风向,多云,27℃,2017-08-17,201708
229,17,34.0,优,1.0,34℃,微风,无持续风向,多云,27℃,2017-08-18,201708
230,18,29.0,优,1.0,34℃,微风,无持续风向,晴,27℃,2017-08-19,201708
231,19,37.0,优,1.0,34℃,微风,无持续风向,多云,27℃,2017-08-20,201708
232,20,63.0,良,2.0,35℃,微风,无持续风向,雷阵雨,27℃,2017-08-21,201708
233,21,67.0,良,2.0,35℃,微风,无持续风向,雷阵雨~大雨,27℃,2017-08-22,201708
234,22,36.0,优,1.0,29℃,6-7级,南风,大到暴雨~中雨,26℃,2017-08-23,201708
235,23,25.0,优,1.0,30℃,3-4级,南风,阵雨~雷阵雨,26℃,2017-08-24,201708
236,24,28.0,优,1.0,33℃,微风,无持续风向,小到中雨~雷阵雨,26℃,2017-08-25,201708
237,25,29.0,优,1.0,34℃,微风,无持续风向,雷阵雨,25℃,2017-08-26,201708
238,26,20.0,优,1.0,29℃,5-6级,东风,大雨,26℃,2017-08-27,201708
239,27,17.0,优,1.0,29℃,微风,无持续风向,大到暴雨~中雨,26℃,2017-08-28,201708
240,28,39.0,优,1.0,32℃,微风,无持续风向,雷阵雨~多云,26℃,2017-08-29,201708
241,29,80.0,良,2.0,35℃,微风,无持续风向,雷阵雨,25℃,2017-08-30,201708
242,30,55.0,良,2.0,33℃,微风,无持续风向,阵雨,27℃,2017-08-31,201708
243,0,56.0,良,2.0,32℃,微风,无持续风向,小到中雨~雷阵雨,27℃,2017-09-01,201709
244,1,58.0,良,2.0,32℃,微风,无持续风向,中雨~雷阵雨,26℃,2017-09-02,201709
245,2,57.0,良,2.0,31℃,4-5级,西风,大到暴雨,27℃,2017-09-03,201709
246,3,28.0,优,1.0,28℃,微风,无持续风向,大到暴雨,27℃,2017-09-04,201709
247,4,27.0,优,1.0,31℃,微风,无持续风向,雷阵雨,26℃,2017-09-05,201709
248,5,37.0,优,1.0,31℃,微风,无持续风向,雷阵雨~阵雨,26℃,2017-09-06,201709
249,6,31.0,优,1.0,31℃,微风,无持续风向,小到中雨~雷阵雨,26℃,2017-09-07,201709
250,7,27.0,优,1.0,32℃,微风,无持续风向,雷阵雨~小雨,25℃,2017-09-08,201709
251,8,25.0,优,1.0,32℃,微风,无持续风向,雷阵雨,26℃,2017-09-09,201709
252,9,25.0,优,1.0,32℃,微风,无持续风向,雷阵雨~多云,27℃,2017-09-10,201709
253,10,35.0,优,1.0,33℃,微风,无持续风向,多云,27℃,2017-09-11,201709
254,11,50.0,优,1.0,34℃,微风,无持续风向,雷阵雨,26℃,2017-09-12,201709
255,12,42.0,优,1.0,34℃,微风,无持续风向,多云,27℃,2017-09-13,201709
256,13,46.0,优,1.0,33℃,微风,无持续风向,雷阵雨,26℃,2017-09-14,201709
257,14,53.0,良,2.0,32℃,微风,无持续风向,多云,26℃,2017-09-15,201709
258,15,73.0,良,2.0,34℃,微风,无持续风向,多云,25℃,2017-09-16,201709
259,16,86.0,良,2.0,34℃,微风,无持续风向,多云,27℃,2017-09-17,201709
260,17,69.0,良,2.0,33℃,微风,无持续风向,雷阵雨~多云,27℃,2017-09-18,201709
261,18,47.0,优,1.0,34℃,微风,无持续风向,小雨~雷阵雨,26℃,2017-09-19,201709
262,19,46.0,优,1.0,31℃,微风,无持续风向,雷阵雨~阵雨,26℃,2017-09-20,201709
263,20,41.0,优,1.0,32℃,微风,无持续风向,阵雨,27℃,2017-09-21,201709
264,21,33.0,优,1.0,31℃,微风,无持续风向,阵雨,26℃,2017-09-22,201709
265,22,30.0,优,1.0,32℃,微风,无持续风向,雷阵雨,26℃,2017-09-23,201709
266,23,28.0,优,1.0,32℃,3-4级,东风,雷阵雨,26℃,2017-09-24,201709
267,24,18.0,优,1.0,31℃,微风,无持续风向,雷阵雨~多云,26℃,2017-09-25,201709
268,25,23.0,优,1.0,33℃,微风,无持续风向,多云,26℃,2017-09-26,201709
269,26,67.0,良,2.0,34℃,微风,无持续风向,晴~多云,26℃,2017-09-27,201709
270,27,45.0,优,1.0,34℃,微风,无持续风向,晴~多云,25℃,2017-09-28,201709
271,28,21.0,优,1.0,32℃,微风,无持续风向,雷阵雨,25℃,2017-09-29,201709
272,29,36.0,优,1.0,30℃,微风,无持续风向,雷阵雨~多云,26℃,2017-09-30,201709
273,0,29.0,优,1.0,31℃,微风,无持续风向,雷阵雨,26℃,2017-10-01,201710
274,1,25.0,优,1.0,31℃,微风,无持续风向,小到中雨~雷阵雨,26℃,2017-10-02,201710
275,2,25.0,优,1.0,32℃,微风,无持续风向,雷阵雨~多云,26℃,2017-10-03,201710
276,3,34.0,优,1.0,31℃,微风,无持续风向,小到中雨~多云,25℃,2017-10-04,201710
277,4,37.0,优,1.0,32℃,微风,无持续风向,中雨,26℃,2017-10-05,201710
278,5,44.0,优,1.0,32℃,微风,无持续风向,多云,26℃,2017-10-06,201710
279,6,46.0,优,1.0,31℃,微风,无持续风向,多云,26℃,2017-10-07,201710
280,7,49.0,优,1.0,31℃,微风,无持续风向,多云,26℃,2017-10-08,201710
281,8,42.0,优,1.0,30℃,微风,无持续风向,雷阵雨~多云,25℃,2017-10-09,201710
282,9,41.0,优,1.0,32℃,3-4级,东风,多云,25℃,2017-10-10,201710
283,10,38.0,优,1.0,33℃,微风,无持续风向,多云,24℃,2017-10-11,201710
284,11,47.0,优,1.0,32℃,微风,无持续风向,多云,24℃,2017-10-12,201710
285,12,45.0,优,1.0,30℃,微风,无持续风向,多云,24℃,2017-10-13,201710
286,13,45.0,优,1.0,29℃,4-5级,北风,阵雨~小到中雨,22℃,2017-10-14,201710
287,14,24.0,优,1.0,24℃,6-7级,东北风,中雨~暴雨,22℃,2017-10-15,201710
288,15,25.0,优,1.0,24℃,3-4级,东北风,大雨~小雨,22℃,2017-10-16,201710
289,16,28.0,优,1.0,27℃,微风,无持续风向,多云,20℃,2017-10-17,201710
290,17,35.0,优,1.0,29℃,微风,无持续风向,晴~多云,22℃,2017-10-18,201710
291,18,32.0,优,1.0,29℃,微风,无持续风向,多云,22℃,2017-10-19,201710
292,19,33.0,优,1.0,28℃,微风,无持续风向,多云,21℃,2017-10-20,201710
293,20,38.0,优,1.0,28℃,微风,无持续风向,多云~晴,20℃,2017-10-21,201710
294,21,53.0,良,2.0,25℃,微风,无持续风向,晴,19℃,2017-10-22,201710
295,22,72.0,良,2.0,27℃,微风,无持续风向,多云,17℃,2017-10-23,201710
296,23,84.0,良,2.0,27℃,微风,无持续风向,晴,21℃,2017-10-24,201710
297,24,72.0,良,2.0,28℃,微风,无持续风向,多云,21℃,2017-10-25,201710
